location,tweet
"Lincoln, NE",We cant get the economy going tell we fight this pandemic with out a national plan we cant get a nation
"Lincoln, NE",The unemployment rate is highest since the Great Depression millions sick hungry and cant pay rent m
"Lincoln, NE",Lets not act like months in a pandemic year represents our entire relationship with the c
"Lincoln, NE",This is terrifying! One our local health systems has seen more patients die of at its hospitals this month
"Lincoln, NE",Bolz urges Congress and Fortenberry to pass more pandemic aid
"Lincoln, NE",Its not a culture mismatch. Nebraska has been in the B1G for years. Its been a c
"Lincoln, NE",Millions of Americans are expected to have scaled-down Thanksgiving celebrations amid the pandemic
"Lincoln, NE",Pandemic will end Nebraska Club's -year run in Lincoln
"Lincoln, NE",now has a weekly newsletter with resources and tips for coping during the pandemic. This week's iss
"Lincoln, Nebraska",Heres how the students of UNL feel about Halloween: Pandemic edition.
"Lincoln, Nebraska","COVID-19 patients in hospitals today, most ever. of those are from Lancaster County. October average is"
"Lincoln, NE","The restaurant, on the top floor of the U.S. Bank Building, plans to close at the end of the year."
"Lincoln, Nebraska",COVID-19 has taken down another downtown restaurant:
"Lincoln, NE",I was happy to be a guest on the radio show today to speak honestly about what it's like to teach
"Lincoln, NE",Were in the middle of a pandemic and have many problems and issues to address. Replacing over % of our top leade
"Lincoln, NE",This is a lieand a loathsome lie. Imagine demonizing frontline doctors in the midst of a pandemic.
Lincoln,"Shamelessly trying to make political capital from a pandemic, what worthless goons these people are!."
"Lincoln, NE",Can you relate?
Lincoln Nebraska,Which one are you? The kind who couldn't afford to stop w
"Lincoln, NE",Coronavirus update: U.S. counts more than cases in a single day and The Lancet says Trump pandemic response
"Lincoln, NE",Please share examples of elected officials -- those currently IN office -- who are actively working to bring peopl
"Lincoln, NE","Editorial: Failure to get the signatures required would be best outcome for the ill-conceived, near frivolous, unne"
"Lincoln, NE",I actually agree with him. Nebraska fans are an absolute embarrassment. Crying about not being able
"Lincoln, NE","Looking forward to having the Unbeatable K - Pandemic Drive-Thru Edition out here TODAY, -7:30pm. Sure, you're"
"Lincoln, NE","I keep seeing ""pandemic recovery"" headlines and I'm like dude, we're not in recovery. The virus in Nebraska is TW"
"Lincoln, NE","How has affected companies and what are their plans to reopen and re-engage their workforce? In this post,"
"Lincoln, NE","how about addressing the pandemic, Pete?"
"Lincoln, NE","If you are still looking for a pandemic hobby and baking, knitting, or learning a foreign language aren't sticking"
"Lincoln, NE","""This is the hardest point in this pandemic right now -- the next two months,"" Dr. Scott Gottlieb"
"Lincoln, NE","For four years the daily division brought by the highest office in the land has poisoned us. For the last months,"
"Lincoln, NE",We had no problems with the big ten for years. Its not fair to judge our position with the con
"Lincoln, Nebraska",Click here to learn more about what to expect from UNL this upcoming winter season.
"Lincoln, Nebraska","That [failure to collect the signatures] would be the best possible outcome for the ill-conceived, near frivolous,"
"Lincoln, NE",Who needs PPE? The White House just announced this as one the administration's science an
"Lincoln, Nebraska","Today, with the help of volunteers, I'm sowing ft of meadow -- some + species -- at the University of Nebra"
Lincoln,"Really sucks that it is been cancelled, but realistically I was already under the assumption it was going to be can"
"Lincoln, NE","During the pandemic, a lot of families are struggling and it was important for him to find a cause everybody could"
"Lincoln, NE",Since Trump likes math:High Speed Winds + Bad Weather = Hospitalizations Out of Control During Pandemic
"Lincoln, NE",But pandemic is tOtAlLy uNdEr cOnTrOl right???
"Lincoln, NE","I live in Lincoln, which is about miles from Omaha, and I know we will see a spike in COVID-19 cases ar"
"Lincoln, NE",More people have died in Nebraska in the past days than any other day period during the pandemic so far.
"Lincoln, NE",Trump has made about every mistake possible fighting this pandemic and if we dont fight that firs
"Lincoln, NE",Is anyone also cycling through the same things they were doing at the beginning of the pandemic? Im about to break out The Sims again.
"Lincoln, NE","me after watching my nd rom com of the night, during a relentless pandemic less than a week until the election"
"Lincoln, Nebraska",Coronavirus testing czar: Nobodys waving the white flag to pandemic via
"lincoln, ne",It's the rule *change* that people are really mad about. Not necessarily the rule its
"lincoln, ne","Well, the board said there could be an extra week because of the pandemic and the fac"
Lincoln,I've had a sourdough started since and I didn't gloat about it ONCE during the pandemic. Where's my medal?
"Lincoln, NE",Super arrogance and entitlement. Letting Chatt play
"Lincoln, NE",Veterans Crisis Line remarkably successful at handling increase in calls at start of pandemic
"Lincoln, NE",Okay. So what if the politician kept me working??? Or maybe i am in a industry that never
"Lincoln, NE",This is coming from someone who generally digs their events and has participated in M2M for a decade (and
"Lincoln, NE","I understand, I personally am pretty careful, don't go out much, etc. Just empathiz"
"Lincoln, NE",Perhaps doctors know more about the treatment of a global pandemic
"Lincoln, NE","The new cases raised the pandemic total to , while the death toll remained at ."
"Lincoln, NE","You can successfully fundraise during a pandemic.Get tips from Aware3's CEO Tony Caudill, who helps + church"
"Lincoln, NE","President Donald Trump's son-in-law and senior adviser, Jared Kushner, boasted in mid-April about how the president"
"Lincoln, NE",Right!! the pandemic will read the schedule!! Figure out it's a non-conference game! Then the covi
"Lincoln, NE","So...for covid/pandemic, Wisconsin can decide to not play for no consequence because they will ne"
"Lincoln, NE","Nebraska is poised to do well post-pandemic, says Pres Bryan Slone. At %, NE had the highest % o"
"Lincoln, America",Youre getting roasted today. Ive defended you in the past. Not now. Taking the pandemic too seriously
"Lincoln, NE",The pandemic has ruined travel in . Now retirees are planning epic vacations to make up for lost time. Here are
"Lincoln, NE",I like Pandemic Pam. I wish I were close enough to text back in the affirmative.
"Lincoln, NE",Raise your hand if you only leave the house if a paycheck is involved. Pandemic or not.
"Lincoln, NE","Yes, we're in a pandemic. Yes, it's extremely serious. Yes, we're fortunate to have any spo"
"Lincoln, NE",Believing that we should have stricter regulations during a pandemic.
"Lincoln, NE",One reason that I hate the pandemic is because were utilizing Hy-Vee Aisles. I use to sp
"Lincoln, NE",UNHS student Jessie Lamp was recently featured in an article from ! Read more about her familys decis
"Lincoln, NE",Work with the most frustrating landlord in the world continues. Why sign a document at home when you can go on vaca
"Lincoln, NE","I understand some of the nuance of isolation on people, the harm, and suicidal ideation. I've dealt w"
"Lincoln, NE","Still, the % increase doesn't offset the prior quarter's decline. Experts have said a full recovery may take year"
"Lincoln, America","Everybody wants to blame Warren &amp; Council of Presidents &amp; Chancellors. Sure, they made a few misstep"
"Lincoln, America","No, I didnt think should play at all. Anyone w a brain &amp; following the pa"
Lincoln,Glad to see you're focussing on the pandemic and Brexit.
Lincoln,"Have you considered the possibility that try to play during a pandemic is not a good idea, especially"
Lincoln,Perfect advice from Richard about the pandemic Be mindful about people with learning disabilities
"Lincoln, Nebraska",What difference does a pandemic make when the B1G already has started play?Unless
"Lincoln, NE","I believe the title should read, The Trump Administrations Pandemic Failure"
"Lincoln, NE",This pandemic isnt going to end until theres a vaccine.
"Lincoln, NE","Just put a Walmart sign on the polling locations. They will all be packed in no time, pandemic or not."
"Lincoln, America",No. Its not hard to understand. The US is in the midst of a pandemic. Sipple is thick as a brick.
"Lincoln, Nebraska","""We should be grateful that businesses, non-profits, schools, hospitals &amp; others stepped forward immediately to add"
"Lincoln, NE","Im sorry your walmart didnt open back up, that is really shitty. Se"
"Lincoln, NE",Get out those pencils (or computers)! Students can share how they navigated life during the coronavirus pandemic in
"Lincoln, NE","To be clear, this is actually just a win for people who wish to exercise their right to vote with a reasonable leve"
"Lincoln, NE","people who only care about the pandemic when it fits their political agenda sorry saweetie, Halloween is also optional"
"Lincoln, NE",Iowa voters won't be able to cast their ballot at any of those polling places this Election Day because of hundreds
"Lincoln, NE",I think my most on-brand moment of the summer was the time that my friends FaceTimed me from one of my best friend
Lincoln,The second number is % positive by person. What's that mean? A person is counted only once over the course of the
Lincoln,Sure you are correct that more deaths will follow the increase in cases in Sweden an
"Lincoln, NE","Eric Thompson, director of the Bureau of Business Research at the , said Current Employment Statistics da"
"Lincoln, NE",He disassembled a sector whose job it was to respond to pandemi
Lincoln,"Lock-downs &amp; other Government-imposed Covid curbs contain all the ingredients of totalitarianism,new la"
Lincoln,"SAGE minutes, public statements of Whitty/Valance/Johnson in early Ma"
"Lincoln, NE","Supposedly were getting new IV pumps soon. Of course, tha"
"Lincoln, NE","Spooktober Day :The Invisible Man was a part of Universals Dark Universe but when that failed, the movie becam"
"Lincoln, NE",Risks do not include ignorantly ignoring safety precautions during a pandemic. You ca
"Lincoln, NE",We cant get the economy going tell we can fight this pandemic we cant fight this pan
"Lincoln, NE",Many downtown Lincoln projects still moving forward despite pandemic via
"Lincoln, NE","Also I spent *another* day talking with bars and restaurants struggling during this pandemic. Yes, were all goin"
"Lincoln, Nebraska","People seem to think theres something about culture or geography that determines a places pandemic response, but"
"Lincoln, NE","Look for the pattern. ""An effort to recall Mayor John Cooper launched Monday, when a group signaled it would begin"
"Lincoln, NE","These ""grassroots"" efforts to recall ""authoritarian"" mayors across the country who are trying to keep their communi"
"Lincoln, NE",If you are more angry at a photo and a Twitter poll then you are at an entire football program not hav
"Lincoln, NE USA","Given how bad Nebraska has been boat raced by Wisconsin in the past, trolling them over precautions in a pandemic f"
"Lincoln, NE",Nebraska fans really don't give a shit about anything other than football. It's been excruciatingly clear throughou
"Lincoln, NE","The election is fast approaching and months into the pandemic, cases are skyrocketing. But, what effect does that"
Lincoln Nebraska,What are you talking about? Are seriously telling everyone publicly on Twitter that the
"Lincoln, NE",It was insane that they thought it would be a good idea in the first plac
"Lincoln, NE",We're depending on personal responsibility to suppress this pandemic.
Land of Lincoln,"RBG's quote seems a bit out of context. She made that statement before she died, clearly"
"Lincoln, NE",The coronavirus pandemic has devastated the US jobs market. Some people filed for benefits last week rou
"Lincoln, NE","...to authorize the change. So you require that my elderly high-risk father come to the store, in a pandemic, to au"
Lincoln,"Something akin to Sweden, I imagine. Which is itself akin to policies used in ,"
"Lincoln, NE","No its vote for... Massive tax cuts for the top %. Inaction on LGBTQ+ issues, promoting the degradation and name"
"Lincoln, NE","To those student-athletes losing games, playoff appearances, and championships due to this pandemic...Your hard w"
"Lincoln, NE","Could the try to play someone Saturday? : ""I don't profess to know where this matter is h"
"Lincoln, NE",Recall efforts such as Lincoln's have sprung up across the country in response to the pandemic. Circulators are see
"Lincoln, NE",Hmm thats tough. Its almost like Biden supporters believe theres a pandemic
"Lincoln, Nebraska",The long road to the Election comes to an end on Tuesday at the voting booth. In a year that has provided its
"Land of Lincoln, USA","Im sorry, Ive seen the figures and the numbers,and this pandemic is .If youd like to wear a mask, th"
"Lincoln, NE",Some of these pundits will have a real different take if we have to cancel since our state is handlin
"Lincoln, NE",The pandemic has pushed me to further educate myself and help with my coaching background.
"Lincoln, NE",And a Spring Game cancelled due to pandemic.
"Lincoln, Nebraska",Nebraska received international coverage from this month for leading the nation in COVID-19 infections within
"Lincoln, NE",&amp; its older adult population have a special place in my heart. Today publishe
Lincoln,"Would it be acceptable if there was no pandemic? After all, s"
"Lincoln, Nebraska","What a hours in Nebraska. Ricketts literally left old people out in the cold at the Trump rally, the police are"
"Lincoln, NE",My job moved us to work at home permanently not even for just the pandemic but like forever I am not sure if I am happy or sad.
"Lincoln, Nebraska",Wellness in Tough Times Chat Caf is a series of anonymous group phone conversations that offer a safe time to shar
Lincoln,"Beef price transparency is getting more attention these days because of two major events, a fire in and the pa"
"Lincoln, NE","degrees, Husker football, kids trick or treating, aannnddd that darn pesky pandemic! Thanks for"
"Lincoln, NE",Did you know this isn't the first time has been canceled because of a pandemic?! Read more abou
"Lincoln, NE",Interested in learning how a biomedical engineer helped meet the need for hand sanitizer during the pandemic? Check
"Lincoln, Nebraska","Ok but first some BAD PANDEMIC CALLS MATTER takes, right?"
"Lincoln, NE",Edison Red Nest III &amp; Sixpence shine through even the pandemic's clouds &amp; into the light of positive change!
"Lincoln, NE","Nebraska is racing toward officially-counted COVID19 DEAD, currently at with active hospitaliz"
"Lincoln, NE",Yeah years during a non pandemic with much more talent.
"Lincoln, NE",STOP TRYING TO HAVE MF FOOTBALL IN A PANDEMIC. ITS CLEARLY NOT GONNA WORK
"Lincoln, NE","As employers continue to navigate the COVID-19 pandemic, OSHA has released new guidelines to clarify reporting requ"
"Lincoln, Nebraska","Scott Frost now has had games canceled because of a hurricane, thunderstorms and a pandemic. Calling it now: potato"
"Lincoln, Nebraska","My Chicago calendars arrived today. If I can't get back home during the Pandemic, I can at least have some Chi"
"Lincoln, NE","Active COVID-19 hospitalizations yesterday: That's the record high, but we first hit that number on Saturday."
"Lincoln, Nebraska","The coronavirus pandemic has claimed its first Big Ten football game, and its going to cost Nebraska its scheduled"
"Lincoln, NE","The coronavirus pandemic has claimed its first Big Ten football game, and its going to cost Nebraska its scheduled"
"Lincoln, NE",'s Associate Commissioner Jerry Milner addresses the challenges of the child welfare workforce to k
"Lincoln, Nebraska, USA",Take care! Thank you for leading by example with your honesty &amp; your diligence in regarding this pandem
"Lincoln, Nebraska",NEBRASKA WINS ATA MIKE RUSSELL TRUCKING IMAGE AWARDIn a year where every state association stepped up its game to
"Lincoln, NE",Read this thread to find out how truly chaotic it is to have a massive rally in the middle of a freezing night mid
"Lincoln, NE",He is gonna lose that electoral vote in Omaha... Also live look at coronavirus pandemic here in NE.
"Lincoln, Nebraska","Last month, the made history with the first Off-Broadway show from NYC to perform anywhere in the count"
"Lincoln, NE","Suspect since she has no First Lady accomplishments, theres nothing to say. Now that Trump is parading around a"
Land of Lincoln ,"Bank of America ends pandemic pay, citing ""business as usual"" - CBS News"
"Lincoln, NE",I am truly upset how UNL is happening the pandemic and is charging students extra just keep theyre room without the ability to live in it
The Land of Lincoln,The numbing stupidity of holding a rally like this in the midst of a pandemic is one of the many r
"Lincoln, NE","Isolation is one of the hardest things for a veteran, Armstrong said. Isolation causes issues to arise, not havi"
"Lincoln, America",said on last night the rate of death by this pandemic is the same as th
"Lincoln, America",Just a reminder: You two downplayed the pandemic from the beginning. You said Amer
Lincoln,It was quite emotional. Very different experience seeing it as an observer. Will em
Lincoln,"Thank Colin! Yep, nothing like starting afresh in the middle of a pandemic!"
"Lincoln, NE",And because Turner and the Dodgers decided that their picture is more important than p
"Lincoln, NE",The Astros didn't create a super spreader event in the middle of a pandemic
"Lincoln, Nebraska ",Probably not a good idea as an year old to go out of your way to attend a Donald Trump rally during a pandemic i
"Lincoln, NE","Very smart to bring a bunch of old people out to a big crowded rally amid the pandemic, in degree weather, and s"
"Lincoln, NE","Because playing football, a sport that encourages gathering and isn't taking pl"
"Lincoln, NE","Speakers criticized LPS for a lack of transparency, while others said they were pleased with LPS's decision to keep"
"Lincoln, NE",The Dodgers posted the best record in the majors during this pandemic-shortened season.Mookie Betts streaked home
"Lincoln, NE",Heres how to choose the right pandemic side job for you:
"Lincoln, NE","The pandemic hasn't been easy on anyone's mental health. But for veteran's, staying connected is especially impor"
"Lincoln, NE","The pandemic hasn't been easy on anyone's mental health. But for veteran's, staying connected is especially impor"
"Lincoln, NE","Recall efforts like LNK Recall's have sprung up across the country during and in response to the pandemic, but one"
"Lincoln, NE",Shouldnt be out partying in season in the middle of a pandemic without repercussions
"Lincoln, Nebraska, USA",Jeff Fortenberry was at Trumps rally in Omaha tonight &amp; he said he is voting in person in days. Blatantly irresp
"Lincoln, America",The reason we're in the depths of the pandemic can be blamed on anti-mask propaganda pushed by Trump to sow doubt i
"Lincoln, NE",Normally I run a spooky Halloween tabletop RPG but that seems less fun and more work in quarantine.
"Lincoln, NE","If you've gone viral, do you have to quarantine for days?"
"Lincoln, Ne",New Executive Order in Nebraska allows board members under quarantine to participate in meetings via telephone/Zoom
"Land of Lincoln, USA",Did you check with about wearing masks (he was reprimanded by his own Condo associ
"Land of Lincoln, USA",How can County Clerk Office know someone in quarantine unless local county health dept. is sharing the
Lincoln,Stannage Edge - end of day quarantine!
Lincoln,Wisconsin had coaches test positive and players test positive at latest tally. *If* that's the extent of it w
"Lincoln, NE","Quarantine depression is real, and it's about to be combined with seasonal depression with the days getting shorter"
"Lincoln, Nebraska",That is interesting because the impression has been that the Big Ten has been most strict - at least
"Lincoln, NE",Press Release: EAB Confirmed in Hall County; Quarantine Information Updated
"Lincoln, NE","The game against UTC is a no go, Big Ten shut it down due to testing protocols being different. And yet Barry Alv"
"Lincoln, NE",Highlights from quarantine day :Good: talked to three people while getting my COVID test doneBad: nearly went
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE",But what will the reaction be once this day quarantine is over and they're playing/coaching next
"Lincoln, NE","Yea, and BS that game is considered a no contest not a forfeit when they chose to call it off. Also, no"
"Lincoln, NE",I got Offset and DaBaby itll be an interesting quarantine
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE",Congressional candidate Kate Bolz said she's grateful for the care she has received and will continue to quarantine
"Lincoln, NE","Love this show, its like having friends over for dinner during quarantine, can't wait!!"
"Lincoln, NE",As per CDC and all U students - the entire team should have to quarantine for weeks - theyve had
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE",Whether you have it or not i would suggest quarantine and increasing your vitamin c intake until all m
"Lincoln, NE",Not after already testing negative...... You can be sick for days but you would be tes
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my c"
Lincoln,"After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","If there's a quarantine of the Dodgers and all their families, I'll be shocked."
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE",lol whole team has to quarantine now you'd thinkalso how the fuck are we not getting test results back before the
"Lincoln, NE",There whats wrong with society rubbing it in peoples faces who cant work cant afford to pay bills.
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE USA","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","nothing like quarantine to make me realize that Im not in fact an introvert, Im just an extrovert with sensory issues ahaha"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, Nebraska","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest i"
"Lincoln, Nebraska","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE",The NFL NBA SEC B12 MLB and NHL all figured out effective protocols. None requiring a day quarantin
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
Lincoln,"After weeks of multiple health screens and asking everyone to quarantine, I suprised my closest inner circle with"
"Lincoln, NE",Lincoln Corrections Center under quarantine after four inmates test positive for COVID-19.Check out our website f
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
Lincoln,"After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","after weeks of multiple health screens and asking everyone to quarantine, i surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","After weeks of multiple health screens and asking everyone to quarantine, I surprised my closest inner circle wit"
"Lincoln, NE","A hobby of mine in quarantine is taking walks and listening to podcasts on climate change, ri"
"Lincoln, NE","Congressional Candidate Senator Kate Bolz has been exposed to after her fianc, Lancaster County Board Cha"
"Lincoln, NE",Isolation would mean a positive test...quarantine is when you have close contact with somebo
"Lincoln, NE","Congressional Candidate Senator Kate Bolz has been exposed to COVID-19 after her fianc, Lancaster County Board Cha"
"Lincoln, NE",Bolz forced to quarantine after exposure to COVID-19
"Lincoln, NE","Lancaster County Board Chairman Sean Flowerday, Bolz's fiance, has tested positive for the virus."
"Lincoln, NE",Hes already tested positive - the entire team should have to quarantine- the rest of the student
"Lincoln, NE",Im confused on how they can play in Illinois when anyone coming in from Nebraska has to quarantine for two weeks...
"Lincoln, NE",Fox needs to quarantine for covid.
"Lincoln, NE","My good friends and part-time bosses have Covid. Their symptoms are relatively mild, but it is now the third time t"
"Lincoln, Nebraska",s FThe queen of snarkThe mistress of witShaming petty boysWho probably cant find a clitRefreshing and sc
"Lincoln, NE",If he was honorable he would stay home and self-quarantine.
"Lincoln, NE",Quarantine difficult for Shelton farmer during harvest
"Lincoln, NE","It threw us for a loop I feel like I lost part of my harvest experience by not being around, she said, eve"
"Lincoln, NE",Theyre all in quarantine still because California is really bad... so they cant just hav
"Lincoln, NE",With local hospital capacities reaching pretty high percentages in Nebraska. My partner and I have gone back into n
"Lincoln, NE",Are you able to get rapid tests? My HS kid is part time - my college kid was sent home due to exp
"Lincoln, NE",Lincoln corrections center under quarantine after four inmates test positive for COVID19
"Lincoln, NE",COVID-19 cases lead to quarantine at Community Corrections Center-Lincoln
"Lincoln, NE","COVID-19 numbers are growing within the Lincoln Community Corrections Center. Positive after positive, the number o"
"Lincoln, NE","During quarantine, inmates will have reduced movement across the facility, allowing us to limit any further potent"
"Lincoln, NE",Coming up on /11 This Morning: corrections ctr on quarantine as inmates test positive for In
"Lincoln, Nebraska",Community Corrections Center-Lincoln Under COVID-19 Quarantine
"Lincoln, NE",Coming up this morning on TONIGHT: President Trump and Joe Biden face off in final debate How is
"Lincoln, NE",Coming up on /11 This Morning: corrections ctr on quarantine as inmates test positive for In
"Lincoln, Nebraska",Peoples City Mission helping flatten the curve through safety measures and well-being of over guests and staff
Lincoln,But it wasnt mission creep it was mission leap. Protecting the NHS by flattening the curve becam
"Lincoln, Nebraska",(2/2) This weeks PPE distribution includes: -Face shields: -Hand sanitizer: gallons -N95 masks:
"Lincoln, NE",RFN congratulates and on their awards for their hard work and dedication to provide
"Lincoln, NE","Thousands of nursing homes still don't have enough gloves, N95 masks, gowns and other personal protective equipment"
Land of Lincoln,"Instead of candy, hand sanitizer and masks! And advice for the parents...Vote for Bullock"
"Lincoln, NE","slogan if he wins:""The only thing we have to fear is COVID-19. RED ALERT! Get in your basements, but wi"
"Lincoln, Nebraska","VOLUNTEERS NEEDED Hey Lincoln, the is coming up on November , and they need your help! From"
"Lincoln, NE",Frequently wash your hands for seconds or use a hand sanitizer that contains at least % alcohol.
Lincoln NE USA,So good. There is not enough hand sanitizer...
"Lincoln, NE",It's the Halloween season and what better way to enjoy it than by stopping by Cather Dining and having a caramel ap
"Lincoln, NE",Theres is no way that I put my food under a hand sanitizer station with ketchup in it
"Lincoln, NE",Gonna get out my sexy hand sanitizer outfit!
"Lincoln, NE",Interested in learning how a biomedical engineer helped meet the need for hand sanitizer during the pandemic? Check
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and -feet distancing will be enfor
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and -feet distancing will be enfor
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and -feet distancing will be enfor
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and -feet distancing will be enfor
"Lincoln, NE",Dont forget a mask when attending any Campus Nightlife event! This event is open to UNL students only. Face cover
"Lincoln, NE","Holy shit you guys, I just scored name brand hand sanitizer at Costco! Things are lookin up"
"Lincoln, Nebraska",(2/2) This weeks PPE distribution includes: -Face shields: -Hand sanitizer: gallons -N95 masks:
"Lincoln, Nebraska","As the st Husker game approaches, safety is our top priority. Arrange a DD, use a ride share program/taxi, or don"
"Lincoln, NE","Today is the last day we will be in front of the dining hall! We will be here until :30 pm Come by, fill in an int"
"Lincoln, NE",Dont need gloves (carry hand sanitizer) but take a pair of safety glasses so you dont take a chance in
Lincoln,About to set another national lockdown yet people are still flaunting having their friends visit from different cou
Lincoln,Here we go again another lockdown thanks a fuck China and all the idiots this summer who have not played safe!
Lincoln,Why are giving Neil Ferguson a platform and asking his views on Lockdown when he had to resign because he
Lincoln,As were looking like heading into a month of lockdown I might regrow my tash for
Lincoln,If schools dont close it isnt a lockdown! If schools dont close households are still mixing - on a fucking massi
Lincoln,Praying the lockdown doesnt go past nd December so I can have some sort of birthday on the th
Lincoln ,Lockdown has saved us then!!!
Lincoln,Well time to start stockpiling toilet roll again!! BBC News - Covid-19: PM set to announce month-long England lo
Lincoln,We haven't been told anything yet as lockdown has only just been made official. As soon as we know any
Lincoln,Another sad story that is my mum has virtually no sight in due to waiting mon
lincoln ,"very poor if its true, whats the point of a Tier system if youre just going to throw it out the win"
Lincoln,Hi . when can we expect a statement on how Lockdown will affect outdoor &amp; indoor events between
lincoln,Fuck sake looks like I'm going to have to ignore another lockdown
lincoln,theres something so comforting about another lockdown its just the reason that makes me stressed
Lincoln,"If its the last game before a lockdown, it was nice to win and go for even with a poor performance"
"Lincoln, NE",Biden will not save anymore lives. He has not stated a plan he restated what the p
Lincoln,"You need to close the schools, collages and universities, send all the students home, because ever si"
"scampton, lincoln","If the Government believe the far fetched predictions from Twitty and Unbalanced and order a new national lockdown,"
Lincoln,SAGE predicted similar worst case scenarios the first time around too that were later discredited. Thei
Lincoln,I have orders to collect or due to arrive to store soon what will happen if the UK g
Lincoln,Petition: Do not implement a second national lockdown or other restrictions this winter
lincoln,"Another lockdown, lets see if the pull the plug brigade will be out in force again...."
Lincoln,"Hi, I meant more if we are on site for example and a lockdown was announced at pm Monday night to"
Lincoln,any news on changing my ps5 pre order to home delivery. I have a pre order to pick up in store but this
Lincoln!,The news about another lockdown is scary in all the wrong ways.
Lincoln,Aww thanks Dawn! Ill be leaving just in time for lockdown by the look of things!
Lincoln,Thank you! Will sort it out online. What would happen if a National Lockdown came into force part
Lincoln,"The government will call a lockdown (finally, after Labour called for it weeks ago). They may not call it a circuit"
Lincoln,If we go into lockdown looking imminent please please please NO zoom quiz . NO thank you.
Lincoln,Im preparing a blanket fort for the next lockdown. QUICK - GET IN
Lincoln,"Covid rates in Lincoln, but lets have a national lockdown that excludes universities."
Lincoln,morning. I have a ps5 digital pre ordered for store collection. If we go into another lockdown do we h
Lincoln,SAGE advised to lockdown weeks ago and Boris didnt want to lose face against Starmer. Now once again
lincoln,"Lockdown looks like it's happening, someone explain to me why, We had lockdown and now back at square , What"
Lincoln,I swear down if Lockdown happens on my birthday I will personally hold Boris Johnson for ruining what was meant t
Lincoln,"My LinkedIn post regarding the missing chair fiasco is growing in interest, shares, comments and likes. Keep sharin"
Lincoln,"Lockdown is a little late for us like, but thanks anyway, Boris."
Lincoln,"Time to move to Belgium then, that's the kind of lockdown I would like."
Lincoln,The most frustrating thing is the back and forth. Why do things like Eat Out to Help Out then shove us back into a
Lincoln,"Total lockdown or a Vaccine, it's the only way."
Lincoln,The prospect of a second lockdown during winter whilst Im unemployed isnt overly appealing.
Lincoln,Record points goals and we are in lockdown have to laugh
Lincoln,Always take articles with a pinch of but the last lockdown was leaked to the press in the same way .
"Lincoln, NE",The missionary organization I used to be a part of willfully defying lockdown orders and putting others at risk in
Lincoln,More cowardice from the government as their media machine to leak reports again . Another lockdown inbound at
"Lincoln, NE",These idiots would rather avoid another lockdown before saving children and elderly lives smh
Lincoln,Its a tough one Brady i now sit in the got to keep the economy moving camp . Some absolute h
Lincoln,This week has been ok feeling a bit negative. I have registered with agencies to look for work. Gotta be patient an
