location,tweet
"Lincoln, NE",@JournalStarNews He’s already tested positive - the entire team should have to quarantine- the rest of the student… https://t.co/x19TzRDVuK
"Lincoln, NE",@1011_News I’m confused on how they can play in Illinois when anyone coming in from Nebraska has to quarantine for two weeks...
"Lincoln, NE",Fox needs to quarantine for covid. https://t.co/KNBC3nAYhk
"Lincoln, NE","My good friends and part-time bosses have Covid. Their symptoms are relatively mild, but it is now the third time t… https://t.co/a5tiWRBEML"
"Lincoln, Nebraska","30’s F

The queen of snark
The mistress of wit
Shaming petty boys
Who probably can’t find a clit

Refreshing and sc… https://t.co/MdKJoYIrMl"
"Lincoln, NE",@Forbes If he was honorable he would stay home and self-quarantine.
"Lincoln, NE",Quarantine difficult for Shelton farmer during harvest https://t.co/GvnfD4UngB
"Lincoln, NE","“It threw us for a loop … I feel like I lost part of my 2020 harvest experience by not being around,” she said, eve… https://t.co/IicmNmqOv5"
"Lincoln, NE",@bottygerjoe @BlessingJr They’re all in quarantine still because California is really bad... so they can’t just hav… https://t.co/XaLb2UzjpC
"Lincoln, NE",With local hospital capacities reaching pretty high percentages in Nebraska. My partner and I have gone back into n… https://t.co/9uqNnoHBPL
"Lincoln, NE",@AlexDanvers2017 Are you able to get rapid tests?  My HS kid is part time - my college kid was sent home due to exp… https://t.co/5cAR3rcY8V
"Lincoln, NE","Lincoln corrections center under quarantine after four inmates test positive for COVID19 
https://t.co/XzmouwmOAv"
"Lincoln, NE",COVID-19 cases lead to quarantine at Community Corrections Center-Lincoln https://t.co/PD2tA5JdyD
"Lincoln, NE","COVID-19 numbers are growing within the Lincoln Community Corrections Center. Positive after positive, the number o… https://t.co/VnmCkb3zoo"
"Lincoln, NE","“During quarantine, inmates will have reduced movement across the facility, allowing us to limit any further potent… https://t.co/KKJsCM7zKy"
"Lincoln, NE","Coming up on 10/11 This Morning:
✔️#LNK corrections ctr on quarantine as 4 inmates test positive for #COVID19
✔️ In… https://t.co/GozVGoCAdM"
"Lincoln, Nebraska",Community Corrections Center-Lincoln Under COVID-19 Quarantine https://t.co/cpWSzGc56D
"Lincoln, NE","Coming up this morning on @Channel8ABC
➡️ TONIGHT: President Trump and Joe Biden face off in final debate
➡️ How is… https://t.co/5XP58t8pX0"
"Lincoln, NE","Coming up on 10/11 This Morning:
✔️#LNK corrections ctr on quarantine as 4 inmates test positive for #COVID19
✔️ In… https://t.co/kT1EPG92f9"
"Lincoln, Nebraska",People’s City Mission helping flatten the curve through safety measures and well-being of over 300 guests and staff… https://t.co/iBbzqiwfPZ
Lincoln,@dmurdo @tomhfh But it wasn’t mission creep it was mission leap. Protecting the NHS by ‘flattening the curve’ becam… https://t.co/Tbf48vUDy7
"Lincoln, Nebraska","(2/2) This week’s PPE distribution includes: 
-Face shields: 17,194
-Hand sanitizer: 366 gallons 
-N95 masks: 102,8… https://t.co/D78Xf6W6JR"
"Lincoln, NE",RFN congratulates @GPREINC and @jantenbensel on their @ServeNE awards for their hard work and dedication to provide… https://t.co/g3Melq09jJ
"Lincoln, NE","Thousands of nursing homes still don't have enough gloves, N95 masks, gowns and other personal protective equipment… https://t.co/kZiTrsXWhK"
Land of Lincoln,"@lizzard1278 Instead of candy, hand sanitizer and masks! And advice for the parents...Vote for Bullock"
"Lincoln, NE","@JoeBiden slogan if he wins:

""The only thing we have to fear is COVID-19. RED ALERT! Get in your basements, but wi… https://t.co/GwfFo6I1zP"
"Lincoln, Nebraska","📢VOLUNTEERS NEEDED📢 Hey Lincoln, the 2020 @LincolnParade is coming up on November 8, and they need your help! From… https://t.co/shrCE4ac90"
"Lincoln, NE",Frequently wash your hands for 20 seconds or use a hand sanitizer that contains at least 60% alcohol. https://t.co/3V6qCeIlYV
Lincoln NE USA,So good. There is not enough hand sanitizer... https://t.co/oUKC9rkUAN
"Lincoln, NE",It's the Halloween season and what better way to enjoy it than by stopping by Cather Dining and having a caramel ap… https://t.co/P5bFGcUF5J
"Lincoln, NE",There’s is no way that I put my food under a hand sanitizer station with ketchup in it https://t.co/OKxISNiHz8
"Lincoln, NE",@RumbleFish9000 Gonna get out my sexy hand sanitizer outfit!
"Lincoln, NE",Interested in learning how a biomedical engineer helped meet the need for hand sanitizer during the pandemic? Check… https://t.co/5Lp0uwaWiv
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and 6-feet distancing will be enfor… https://t.co/xU7J2Xta5r
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and 6-feet distancing will be enfor… https://t.co/JUBfmow3np
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and 6-feet distancing will be enfor… https://t.co/TnLQka8F1o
"Lincoln, NE",This event is open to UNL students only. Face coverings are required to be worn and 6-feet distancing will be enfor… https://t.co/NoAIfwqNQu
"Lincoln, NE",Don’t forget a mask when attending any Campus Nightlife event!😷 This event is open to UNL students only. Face cover… https://t.co/Zr5sr0Xu39
"Lincoln, NE","Holy shit you guys, I just scored name brand hand sanitizer at Costco! Things are lookin up"
"Lincoln, Nebraska","(2/2) This week’s PPE distribution includes: 
-Face shields: 6,700
-Hand sanitizer: 181 gallons 
-N95 masks: 51,581… https://t.co/ZK9JlaxouW"
"Lincoln, Nebraska","As the 1st Husker game approaches, safety is our top priority. Arrange a DD, use a ride share program/taxi, or don’… https://t.co/iTUlBFtXcf"
"Lincoln, NE","Today is the last day we will be in front of the dining hall! We will be here until 7:30 pm Come by, fill in an int… https://t.co/4gvB2J9QFc"
"Lincoln, NE",@dandakich Don’t need gloves (carry hand sanitizer) but take a pair of safety glasses so you don’t take a chance in… https://t.co/MaE3SxyCS1
Lincoln,About to set another national lockdown yet people are still flaunting having their friends visit from different cou… https://t.co/CbdHCE2QEv
Lincoln,Here we go again another lockdown thanks a fuck China and all the idiots this summer who have not played safe!… https://t.co/udX08PtuXh
Lincoln,Why are @BBCNews giving Neil Ferguson a platform and asking his views on Lockdown when he had to resign because he… https://t.co/LxuDfeBXam
Lincoln,As we’re looking like heading into a month of lockdown I might regrow my tash for #movember2020
Lincoln,If schools don’t close it isn’t a lockdown! If schools don’t close households are still mixing - on a fucking massi… https://t.co/28Ello0Tda
Lincoln,Praying the lockdown doesn’t go past 2nd December so I can have some sort of birthday on the 5th
Lincoln ,@mr_jonnyd @StephenJCme Lockdown has saved us then!!! 😉
Lincoln,"Well time to start stockpiling toilet roll again!! 🤣

BBC News - Covid-19: PM set to announce month-long England lo… https://t.co/WHYChVwZkO"
Lincoln,@Glynnie1987 We haven't been told anything yet as lockdown has only just been made official. As soon as we know any… https://t.co/oIG6iTCeCo
Lincoln,@SammyImp @AKA_DanThompson Another sad 😞 story that is ☝🏽 my mum has virtually no sight in 1 👁 due to waiting 6 mon… https://t.co/RrDuIL5MNf
lincoln ,"@BorisJohnson very poor if its true, what’s the point of a Tier system if you’re just going to throw it out the win… https://t.co/tSZXI0GB0V"
Lincoln,Hi .@DCMS @ace_national when can we expect a statement on how Lockdown will affect outdoor &amp; indoor events between… https://t.co/p9RpV7ByBT
lincoln,Fuck sake looks like I'm going to have to ignore another lockdown 😂🙈 #Lockdown2
lincoln,theres something so comforting about another lockdown its just the reason that makes me stressed
Lincoln,"If it’s the last game before a lockdown, it was nice to win and go 5 for 5 even with a poor performance #UTL https://t.co/ZBdBV0qIJF"
"Lincoln, NE",@natemax @realDonaldTrump @OANN Biden will not save anymore lives.  He has not stated a plan he restated what the p… https://t.co/BIcavCCEJA
Lincoln,"@BorisJohnson You need to close the schools, collages and universities, send all the students home, because ever si… https://t.co/aSOeRezU9m"
"scampton, lincoln","If the Government believe the far fetched predictions from Twitty and Unbalanced and order a new national lockdown,… https://t.co/LwVSwS2WWx"
Lincoln,@simondolan SAGE predicted similar worst case scenarios the first time around too that were later discredited. Thei… https://t.co/XUshRr0sf8
Lincoln,@nextofficial @marksandspencer I have orders to collect or due to arrive to store soon what will happen if the UK g… https://t.co/GkXrtrdEG1
Lincoln,Petition: Do not implement a second national lockdown or other restrictions this winter https://t.co/eXJwJq3ebc
lincoln,"Another lockdown, let’s see if the ‘pull the plug’ brigade will be out in force again...."
Lincoln,"@CP_UK_Whinfell Hi, I meant more if we are on site for example and a lockdown was announced at 6pm Monday night to… https://t.co/dsMN3jxX7M"
Lincoln,@GAMEHelps any news on changing my ps5 pre order to home delivery. I have a pre order to pick up in store but this… https://t.co/7oba5ofiC0
Lincoln!,@k_savage_1 The news about another lockdown is scary in all the wrong ways.
Lincoln,@maglicco @BBCRadioLincs Aww thanks Dawn! I’ll be leaving just in time for lockdown by the look of things! 🙄
Lincoln,@CP_UK_Whinfell Thank you! Will sort it out online.  What would happen if a National Lockdown came into force part… https://t.co/IBq1ussfE3
Lincoln,"The government will call a lockdown (finally, after Labour called for it weeks ago). They may not call it a circuit… https://t.co/iOLVToTHbl"
Lincoln,If we go into lockdown 🔐 looking imminent please please please NO zoom 👨🏽‍💻 quiz 📝.  NO 🍌🍞thank you.
Lincoln,"I’m preparing a blanket fort for the next lockdown. QUICK - GET IN
🥰"
Lincoln,"Covid rates in Lincoln, but let’s have a national lockdown that excludes universities. https://t.co/aPGOqG7HgX"
Lincoln,@GAMELincoln morning. I have a ps5 digital pre ordered for store collection. If we go into another lockdown do we h… https://t.co/4KMQ6pPjrQ
Lincoln,@piersmorgan SAGE advised to lockdown weeks ago and Boris didn’t want to lose face against Starmer. Now once again… https://t.co/Jb3hRF9MTt
lincoln,"Lockdown 2 looks like it's happening, someone explain to me why, 
We had lockdown 1 and now back at square 1, 
What… https://t.co/iPAfIHmyqH"
Lincoln,I swear down if Lockdown 2 happens on my birthday I will personally hold Boris Johnson for ruining what was meant t… https://t.co/sM84ee1ZFZ
Lincoln,"My LinkedIn post regarding the missing chair fiasco is growing in interest, shares, comments and likes. Keep sharin… https://t.co/tbQ9Rcu8Rl"
Lincoln,"Lockdown is a little late for us like, but thanks anyway, Boris."
Lincoln,"Time to move to Belgium then, that's the kind of lockdown I would like.😉😉🇪🇺🇬🇧🇪🇺👍🏿 https://t.co/wd8HRqNmsc"
Lincoln,The most frustrating thing is the back and forth. Why do things like Eat Out to Help Out then shove us back into a… https://t.co/30iaTId9fu
Lincoln,"Total lockdown or a Vaccine, it's the only way.😟😟😟😟🇪🇺🇬🇧🇪🇺👍🏿👍🏿👍🏿👍🏿 https://t.co/ucT5wQdPmi"
Lincoln,The prospect of a second lockdown during winter whilst I’m unemployed isn’t overly appealing.
Lincoln,@richard_kaputt @Long19Alan Record points 👹 🇳🇱 20 goals and we are in lockdown 😂 have to laugh
Lincoln,@andyimp83 Always take 📰 articles with a pinch of 🧂 but the last lockdown was leaked to the press in the same way 😐.
"Lincoln, NE",The missionary organization I used to be a part of willfully defying lockdown orders and putting others at risk in… https://t.co/73KgsWNiaF
Lincoln,More cowardice from the government as their media machine to leak reports again 😡 🤐. Another lockdown 🔐 inbound at… https://t.co/0smJTrUTdz
"Lincoln, NE",These idiots would rather avoid another lockdown before saving children and elderly lives smh https://t.co/K2XeClUlm0
Lincoln,@bradynewstead It’s a tough one Brady ☝🏽 i now sit in the got to keep the economy moving camp ⛺️ 😐. Some absolute h… https://t.co/yH8ADrq8UO
Lincoln,This week has been ok feeling a bit negative. I have registered with agencies to look for work. Gotta be patient an… https://t.co/kXBpyRaUD7
Lincoln,"@newpaulhearn @Fionnuala1978 @MorrisseyHelena Thank you, appreciate it. Will read all if necessary but any ‘key bit… https://t.co/Yrd86tdw0f"
Lincoln,"@newpaulhearn @Fionnuala1978 @MorrisseyHelena Let’s disagree in peace please (hence reluctance to respond).
This fr… https://t.co/TBcfmdjK7r"
Lincoln,@Benefennec Played a few games of it before lockdown (using proxy models) it a much more casual game than Warmachin… https://t.co/sn0VxvhTbW
Lincoln,"@SimonClarkeMP @michaelgove @Keir_Starmer Had your orders from Domski I see. You know, the one who broke lockdown b… https://t.co/9xrqss8x8C"
"Lincoln, NE",France latest GDP -13.8% v US +33.1% &amp; by comparison next highest GDP after US is Belgium at 10.7%. France to lockd… https://t.co/yc4LPte4pQ
"Lincoln, NE",@damonbenning The Democrats would call it a lockdown to rid Covid.  We simply can’t have any real life fun... lock it down.
Lincoln,@SandraWeeden SAGE predicted similar worst case scenarios the first time around too that were later discredited. Th… https://t.co/OkquSXwXeG
Lincoln,Catching up on some @johnbbeta lockdown sets and hoping i haven't missed the live Trance N Bass @Mixmag CD replayin… https://t.co/WjFTn5Au3s
Lincoln ,@DaveWardGS Starmer was saying we should have a national lockdown 2 weeks ago. That’s pretty good opposition.
Lincoln,"91 Days in Isolation, the fantastic lockdown record from @slowreadersclub is my #AlbumoftheWeek, with other… https://t.co/uBhr7l3pbX"
Lincoln,"@newpaulhearn @MorrisseyHelena Something akin to Sweden, I imagine. Which is itself akin to policies used in 2000,… https://t.co/uw9xvPpfwR"
"Land of Lincoln, USA","@mainebean All the news is about coronavirus infections, but where are all the deaths and they are also starting to… https://t.co/kX8eEfYb0O"
Lincoln,Anxiety is hitting high. Too many videos saying some European countries are going into a 2nd lockdown. Boris Johnso… https://t.co/uDGVQR4iDa
Lincoln,"@broadway1510 @MANDARINLEISURE 😂 😂 thought you builders were use to it ☔️ 🥶.
Don’t know the answer but no lockdown… https://t.co/ZpNrvUGMXp"
Lincoln,@Shallam1 @DiB1017 @rgsthegrange They are charities. The same charities that refused to help educate none paying children during lockdown
Lincoln,@Daceyk1 Diane 🧮 surprised she has not said lockdown 🔐 for 7 years her and figures.
Lincoln,"@RichieWhitelaw @vanmorrison Argentina are over 100 days into their lockdown.
After lockdown vulnerable are still v… https://t.co/o6AGFeAhhs"
"scampton, lincoln","Luckily for Scotland, Nicola Sturgeon has put it in tier 6 lockdown, and The Welsh Government has deemed it not ess… https://t.co/g0wv6o3R75"
"scampton, lincoln","@TheSun Not if it's put in tier 6 lockdown, prohibiting all contact with anything on earth"
"Lincoln, NE","@alexcontino @MattLech @DavidGriscom @BenBurgis @OmahaLibrary Ah, I thought that you were in Omaha, my mistake.  Li… https://t.co/sa0An8Yx3H"
Lincoln,Maybe if universities had tried rapid Covid testing before teaching started they wouldn’t be in such a mess https://t.co/2MpvgKut5X
Lincoln,"@Jacqueline_Gold #WOW 
I'm a self taught artist, I started up during lockdown to combat my mental health.
I've mana… https://t.co/UXADiqGqtv"
Lincoln,"@Jacqueline_Gold 

I'm a self taught artist, I started up during lockdown to combat my mental health. I've managed… https://t.co/0J0tsrMPrx"
Lincoln,"@ArthurSchopenh7 @theblogmire Yes, I see that.
Pretty worried that after today’s figures the government will be bou… https://t.co/x0nQpaLttm"
lincoln,@steveburnley @bulmerscider I watched it while on lockdown down
Lincoln,"“The UK has recorded 367 more coronavirus deaths over 24 hours, the highest daily rise since  May.
Some 22,885 new… https://t.co/ZAf42kLmb6"
Lincoln,Boris Johnson might have to impose a temporary national lockdown. Everything I feel including infection rates are g… https://t.co/KbSVTBEOs3
Lincoln,"@TranmereMatt @Ma1r3ad Really appreciate it Matt, was on EE but I switched to @tescomobile during lockdown. Bought… https://t.co/FDjhpYK9cr"
"Lincoln, NE",@GovWhitmer Guess your draconian lockdown isn't doing shit! https://t.co/dyw68xOR5V
Lincoln,Without sounding a massive bore; can we just go into lockdown already. This tier business is just confusing me.
"Lincoln, NE","@RossFairchild Same as Trump, but with 100% more virtue signaling.  Also lockdown everything in sight I'm sure."
Lincoln,@JaniceLeagra Oh bless him! My daughter has expressed similar. Luckily we bought her a pc for her birthday right be… https://t.co/A8mmQpiyVi
Lincoln,@ImpGunner @kevin_barwise @SocialDilemma_ Your 🐒 🧠 been pickled in coors light over lockdown 🔐 😂. Not for everyone… https://t.co/afiOT4xgu9
Lincoln,“A mosaic of teenage lockdown life”  👀 https://t.co/epQYbAAnh4
Lincoln,@Deus_Abscondis @theblogmire @radge01 @allisonpearson @ClarkeMicah @NeilClark66 Completely agree about care of elde… https://t.co/xii7f54ivx
"Lincoln, NE",@McGillHaricots Planted in late spring during the lockdown. This is what it looked like back in August. _If_ it suc… https://t.co/kQs3jOcR8M
Land of Lincoln,If #SleepyJoeBiden wins Expect the entire lockdown of absolutely everything.Can leave your home until the mandatory… https://t.co/wN7RMnKQHJ
"Witham St Hughs, Lincoln",Our fabulous Lockdown merchandise ... @lincssouthwi @WomensInstitute @WILifemagazine staying connected during a cha… https://t.co/Tf9MA09VUO
Lincoln,Garage music has been a big part of my life from an early age. I first found out about it after nicking some CD's o… https://t.co/4oruGEgSKk
"Lincoln, NE",@KamalaHarris Explain surging cases in lockdown states.
Lincoln ,"@Tim_Burgess hey Tim would love to hear a Pele, Fireworks LP listening party. @IanProwse has been doing amazing loc… https://t.co/nawM9K2Qfh"
"Lincoln, NE",The Oglala Sioux Tribe is locking down the Pine Ridge Indian Reservation for one week beginning tonight in response… https://t.co/UOz6CwSKkO
"scampton, lincoln","What is a non essential item? 
this is utter nonsense and a complete misuse of power.
The lockdown in Wales will no… https://t.co/Vw8qBS0D8p"
Lincoln,Important lessons to be learnt here: going 'back to usual business' is not possible. We must change the way we powe… https://t.co/zQvIdIE3DC
Lincoln,"@craig28866 @ollyw1ll @BBCLookNorth @uksciencechief Or Chile.
Never felt so disenfranchised. That this is the minor… https://t.co/FWdkdyw5GE"
Lincoln,Unfortunately a packed day of Constituency meetings didn’t allow me to personally thank &amp; congratulate those receiv… https://t.co/Mo4Sm2ZEuK
Lincoln,"@faybijou @StarmanF1nn @KirstieMAllsopp Mine too. That’s why I campaign for all roads to be closed, and that we sho… https://t.co/EhGTjyGt5c"
"Lincoln, NE",Man I hate when I get the email that my kids had a lockdown drill at school. Why the fuck we are preparing children… https://t.co/yUuRbp39rW
Lincoln,@SFSM_MATHS @DoodleMaths @sfsmtweets Doodle maths was our lockdown hero! Thanks for introducing it to the school 😊
"Lincoln, NE",@ComeOnMan2016 @govkristinoem The lockdowns are an effect of virus. If we lifted the lockdown everywhere there woul… https://t.co/anelmsmJbo
Lincoln,"Had a good chat with @LincolnCity_FC's Head of Commercial Andrew Whitham about the Cadbury's deal.

Came through a… https://t.co/sAgcA9ergo"
Lincoln,"@VivianLambert59 Good morning Viv and Walter, take care of yourselves and I hope the lockdown treats you as kindly… https://t.co/6QJuMnWeQO"
Lincoln ,"About 50 plus spare seats on the train and you decide to sit in the ones right in front of me.

Social distancing i… https://t.co/W0Uh0lhkG4"
"Lincoln, Nebraska","6 months later, it's worse than it's ever been. At least in my office. There are literally no written mask/social d… https://t.co/Fku1TdFKtq"
"Lincoln, NE","Share the spirit of Halloween safely! Set up a bench with decorations, sanitizing potion &amp; lots of treats. Plus, en… https://t.co/3JCWVst8p9"
"Lincoln, NE ","Share the spirit of Halloween safely! Set up a bench with decorations, sanitizing potion &amp; lots of treats. Plus, en… https://t.co/sgfYaYmoz5"
University of Nebraska-Lincoln,"Halloween isn't a reason to take a break from ignoring recommended health guidelines. Be sure to wear a mask, avoid… https://t.co/VpA8DxZlrY"
"Lincoln, NE","@JoeBiden slogan if he wins:

""The only thing we have to fear is COVID-19. RED ALERT! Get in your basements, but wi… https://t.co/GwfFo6I1zP"
"Lincoln, NE","TONIGHT's the night! Wear your mask, download your event pass, and show up in your costume for a chance to win a TV… https://t.co/OUs5f8svF2"
"Lincoln, NE",Be sure to follow social distancing guidelines and maintain six feet of separation from others. https://t.co/nWunnd9FnD
"Lincoln, NE","@akaihinansho No. Getting rid of social distancing, masks, and lockdowns is not the solution. It's just letting the… https://t.co/3P6P699vGh"
"Lincoln, NE","@DrewBMcIntyre We started back May 10, &amp; have had 72 divine services, 3 weddings &amp; 4 funerals. Masks not required.… https://t.co/tRF9cZFOBa"
"Lincoln, NE","@iKalebHenry More importantly, social distancing in Madison is having a terrible day."
"Lincoln, NE","Really enjoy this podcast. Powerful parallels in this episode about facts, social distancing, science, and trust. https://t.co/Ah8YEnjEi5"
"Lincoln, NE","@kdm536 Flu season is always lowest in October, even when we dont have lockdowns, social distancing, better hygiene… https://t.co/YQ9I4ncDOR"
"Lincoln,Nebraska",Leaving this here for when Nebraska see's a big covid spike absolutely no social distancing or masks and the report… https://t.co/FWXacU3cYU
"Lincoln, NE",I overheard someone at work say “rubbing is racing but not social distancing”. 😬
"Lincoln, Nebraska","In the fourth installment of her @UNLincoln COVID-19 series, @andyflygirl explores how UNL's student organizations… https://t.co/USmpB04dQa"
"Lincoln, NE","Are you ready for some trick or treats? Come to Nightmare on East Campus!

Enjoy Glow Golf, Bowling, mini pumpkin p… https://t.co/STP4VVVbR6"
"Lincoln, NE","You've done so well keeping yourself and those around you safe by wearing a mask, practicing social distancing and… https://t.co/skxFG3H5MK"
"Lincoln, NE",Social distancing seems to be real into play with all this corona! https://t.co/vVYMMDCWCL
"Lincoln, NE ",🤦🏻‍♀️ Note to self: Intensify Social  Distancing for the next week or six. https://t.co/N59APaNFph
"Lincoln, NE",I feel for the high school kids that want to attend school 100% in person but can't. Yet it's ok for volleyball and… https://t.co/WMxRrERwMS
"Lincoln, Nebraska","Why are things worse? People aren’t observing mask wearing and social distancing guidelines in small groups, some p… https://t.co/0pl1z5PHCK"
"Lincoln, NE",👻 10/31 from 10am-2pm we will have the Ecto 1 &amp; a Jurassic Park jeep wrangler available for DIY photos. If you wish… https://t.co/mpeH7MuVV6
"Lincoln, NE","In case it isn't clear: The antibodies fall after infection thus, the herd immunity theory is becoming less and les… https://t.co/uK75cxzPsO"
"Lincoln, NE","If you recently suffered a sports-related injury, this Saturday is the last day that we are offering our walk-in sp… https://t.co/NllDf3fwpY"
"Lincoln, Nebraska","Join us Thursday, 3:30-4:30 p.m., in the new space for Candid Conversations, meaningful dialogue and community buil… https://t.co/TmndEnLMB7"
"Lincoln, NE","Share the spirit of Halloween safely! Set up a bench with decorations, sanitizing potion &amp; lots of treats. Plus, en… https://t.co/vDHub3ract"
"Lincoln, NE ","Share the spirit of Halloween safely! Set up a bench with decorations, sanitizing potion &amp; lots of treats. Plus, en… https://t.co/FCCD9tFixz"
"Lincoln, NE",@Ft_mc_WAC @JuliePa05317139 People aren’t dead because of Trump.  They’re dead because of idiot policies like being… https://t.co/ljdolpDxsI
The Land of Lincoln,@HawleyMO We are in the middle of a pandemic and you preside over a mass gathering with no masks and no social dist… https://t.co/XbyWhJ1OZI
The Land of Lincoln,"@mikeparson Mike, it’s good you are wearing your mask more, but you also need to  maintain social distancing.  Same… https://t.co/0HXw1d6ms6"
"Lincoln, NE","Not to tattle, but I just saw N Saban in a commercial where he wasn’t wearing a mask and there wasn’t any social distancing..."
"Lincoln, NE","Dear, Nebraska pass coverage.                  Now is not the time for social distancing."
"Lincoln, NE",Our defense practices very safe  social distancing with receivers.
Lincoln,@Tesco I think you may need to address the massive lack of social distancing in your Lincoln store! It’s horrendous… https://t.co/P01zOqVsJi
Lincoln,"@sportchippers Plenty of social distancing, even then, Chippers"
"Lincoln, NE","Flight attendant: ""In order to promote social distancing, we will release by rows.""

every person packed like sardi… https://t.co/nJ1vDbfrB0"
"Lincoln, Nebraska","@anniefannie70 @MarrWilliams @JournalStarNews If what you say is true and you offer no proof then everything, the m… https://t.co/aJcv6fGijg"
"Lincoln, Nebraska",I just wanted to say I feel proud of myself. I have actually accidentally achieved a dream. Since I was younger I r… https://t.co/X41lv0lH0A
Land of Lincoln,@achowell2014 Hubby visited his gastroenterologist in person last week. His last appointment with him was via Zoom… https://t.co/oGyd93iSiJ
"Lincoln,NE.",#BigTen it’s very sad to keep NE from playing Saturday!  It effects and Hurt us all!  Us Custodians needs work!  Wi… https://t.co/hTY4GKNhMM
"Lincoln, NE","@kevinforch Work from home, garage edition https://t.co/XkSGtgzzxs"
"Lincoln, NE",JOB: Lincoln NE USA - Help Desk - Randstad is looking for TOP TALENT in Lincoln Nebraska IT Help Desk wor: Randstad… https://t.co/DJMuAWI9sq
"Lincoln, NE",@deadmeatjames Do you think it has something with it being a Tuesday? Maybe since it’s longer people will wait to w… https://t.co/kGBXK5ewCG
"Lincoln, NE","Announcement: I am now in favor of people wearing a Halloween costume to work.*

* provided you work from home or remotely"
"Lincoln, NE",Work from home life is when your pomodoro is a dryer cycle.
"Lincoln, Nebraska","ICYMI: There was plenty of talk about this week's home game against ninth-ranked Wisconsin, and other matters, duri… https://t.co/QOZj1BbIJ4"
"Lincoln, NE",JOB: Lincoln NE USA - Work-From-Home Customer Service Representation - As a Customer Service Benefits Rep: As a Cus… https://t.co/7yQtVrttgB
"Lincoln, Nebraska","ICYMI: There was plenty of talk about this week's home game against ninth-ranked Wisconsin, and other matters, duri… https://t.co/SdKmJW3YWb"
"Lincoln, NE","@sabrina For when coffee shops are places people work from: a Roost laptop stand, which I use at my desk at home to… https://t.co/P8AgDyizQh"
"Lincoln, NE","day 3 of work from home and it snowed. what graceful timing, honestly. https://t.co/MF34ZAC41a"
Lincoln,"Working From Home (WFH) 🏘️

It isn't as easy as it seems!

Looking for inspiration on how to stay productive?

Put… https://t.co/2nVJ7HHeHD"
"Lincoln, NE",It's October 26th and it's snowing here in Lincoln. Fortunately I don't teach tomorrow so I'm still allowed to work… https://t.co/kttA7eyGv4
"Lincoln, NE",JOB: Lincoln NE USA - Sales Representative / Work from Home - Looking for those starting at entry level t: Looking… https://t.co/PYJPj0VN1r
"Lincoln, NE",JOB: Lincoln NE USA - Outbound Sales Representative - Work From Home - Enjoys learning about prospects an: Enjoys l… https://t.co/z9C9SLaunD
"Lincoln, NE","Working from home may be lowering your step count right now, but we have a solution—our workstation treadmills let… https://t.co/o4Fq5ZXwGs"
"Lincoln, NE",So I woke up in time an went to work an felt alright bt now that I’m home I actually feeling it from last night
Lincoln,"@vursxce_queen only one, I wish I bought more on my way home from work 🥺"
"Lincoln, NE",Been getting chilly outside. It's times like these I'm very thankful that I work from home. https://t.co/h2m52lWdm7
Lincoln,Got home from work at 2am to a half asleep husband. Told him I was going to send a quick text to 'Vanessa' before g… https://t.co/VXzjkPjPeU
"Lincoln, NE",JOB: Lincoln NE USA - Insurance Sales Representative - Work from Home - ... sales strategies Actively f: ... sales… https://t.co/QqmkigVreu
"Lincoln, NE",JOB: Lincoln NE USA - Sales Representative / Work From Home Based Office / 100k First Year - Our sales re: Our sale… https://t.co/c5Ew1B3SOh
"Lincoln, NE",The media just took a comment from Pope and rendered it how they want to portray without any context to it. Do your… https://t.co/Nw25kCAURJ
"Lincoln, NE",Can’t believe I’ve been working from home this long now...feels like we’ll never be back at the office. I’m cool with that though why lie? 😝
Lincoln ,@hatetimfisher @jongaunt @BorisJohnson @RobertJenrick More likely to be layabout “TV presenters” who want to “sit a… https://t.co/BqZBWfwtzc
"Lincoln, NE","I actually live like this working an office job from home, and I also have Snapchat. I can verify that University s… https://t.co/oJawWokCix"
"Lincoln, Nebraska",I just wanted to say I feel proud of myself. I have actually accidentally achieved a dream. Since I was younger I r… https://t.co/X41lv0lH0A
"Lincoln, NE","Sometimes, it's the little things, like getting a few new #Scentsy blocks to enjoy while working from home.… https://t.co/juW51HkjAl"
Lincoln,@paysupplystaff I know staff at least one Union are working from home
Lincoln,"When you’ve had a long day working from home on back to back calls, Had to force myself to take time to refresh &amp; g… https://t.co/YpHQ0AwLgp"
"Lincoln, NE",A recent survey  of downtown Lincoln companies found that only about one-third of their staffs were back to working… https://t.co/gW86JHH1ks
"Lincoln, NE","There are some days when working from home is really great, and some when...uh...well lets just say I have a nicely… https://t.co/aoSrQlp5Vz"
"Lincoln, NE","@sabrina For when coffee shops are places people work from: a Roost laptop stand, which I use at my desk at home to… https://t.co/P8AgDyizQh"
"Lincoln, NE","About to peel my ass off this seat for the first time in 3.5 hours, can't wait for the shooting pain in my stiff le… https://t.co/WSgJyC67zj"
"Lincoln, Nebraska",Why are downtown #LNK businesses struggling? Why is downtown a ghost town. A big reason is that most people are wor… https://t.co/X3Y69ddxj5
